Bank Number	Block Num	String Index	Line First Char	Portrait Id	Extracted String
6	5	92	0	0	Cobra
6	5	93	0	0	Javelin
6	5	94	0	0	Grande
6	5	95	0	0	Pano
6	5	96	0	0	Dragão
6	5	97	0	0	Espada
6	5	98	0	0	Flayer
6	5	99	0	0	Alma
6	5	100	0	0	Vênus
6	6	0	0	0	Nada
6	6	1	0	0	Fogo
6	6	2	0	0	água
6	6	3	0	0	Raio
6	6	4	0	0	Vento
6	6	5	0	0	Terra
6	6	6	0	0	Luz
6	6	7	0	0	Gelo
6	7	0	0	0	Nada
6	7	1	0	0	À¯Fogo
6	7	2	0	0	À¯Chama
6	7	3	0	0	À¯Fogo2
6	7	4	0	0	À¯Chama2
6	7	5	0	0	À¯Fogo3
6	7	6	0	0	À¯Chama3
6	7	7	0	0	À¯Fogo4
6	7	8	0	0	À¯Chama4
6	7	9	0	0	À¯Ifrit
6	7	10	0	0	À°água
6	7	11	0	0	À°Onda
6	7	12	0	0	À°água2
6	7	13	0	0	À°Cura2
6	7	14	0	0	À°água3
6	7	15	0	0	À°Onda2
6	7	16	0	0	À°água4
6	7	17	0	0	À°Cura3
6	7	18	0	0	À°Levita
6	7	19	0	0	À±Raio
6	7	20	0	0	À±Abalo
6	7	21	0	0	À±Raio2
6	7	22	0	0	À±Abalo2
6	7	23	0	0	À±Raio3
6	7	24	0	0	À±Abalo3
6	7	25	0	0	À±Raio4
6	7	26	0	0	À±Abalo4
6	7	27	0	0	À±Ramuh
6	7	28	0	0	À²Aero 
6	7	29	0	0	À²Gale
6	7	30	0	0	À²Aero2
6	7	31	0	0	À²Cura2
6	7	32	0	0	À²Aero3
6	7	33	0	0	À²Gale2
6	7	34	0	0	À²Aero4
6	7	35	0	0	À²Cura3
6	7	36	0	0	À²Tufão
6	7	37	0	0	À³Pedra
6	7	38	0	0	À³Abalo
6	7	39	0	0	À³Pedra2
6	7	40	0	0	À³Abalo2
6	7	41	0	0	À³Pedra3
6	7	42	0	0	À³Abalo3
6	7	43	0	0	À³Pedra4
6	7	44	0	0	À³Abalo4
6	7	45	0	0	À³Titã
6	7	46	0	0	À´Cura
6	7	47	0	0	À´Dia
6	7	48	0	0	À´Cura2
6	7	49	0	0	À´Sarar
6	7	50	0	0	À´Cura3
6	7	51	0	0	À´Dia2
6	7	52	0	0	À´Cura4
6	7	53	0	0	À´Sarar2
6	7	54	0	0	À´Bahamt
6	7	55	0	0	ÀµGelo
6	7	56	0	0	ÀµViva
6	7	57	0	0	ÀµGelo2
6	7	58	0	0	ÀµViva2
6	7	59	0	0	ÀµGelo3
6	7	60	0	0	ÀµViva3
6	7	61	0	0	ÀµGelo4
6	7	62	0	0	ÀµViva4
6	7	63	0	0	ÀµShiva
6	8	0	0	0	Nada
6	8	1	0	0	Poção
6	8	2	0	0	Grande-Poção
6	8	3	0	0	Pequeno-Mega
6	8	4	0	0	X-Poção
6	8	5	0	0	Mega
6	8	6	0	0	Grande-Mega
6	8	7	0	0	X-Mega
6	8	8	0	0	Éter
6	8	9	0	0	Grande-Éter
6	8	10	0	0	Fênix
6	8	11	0	0	Incenso
6	8	12	0	0	Mais HP
6	8	13	0	0	Mais For
6	8	14	0	0	Mais Vit
6	8	15	0	0	Mais Int
6	8	16	0	0	Mais Spr
6	8	17	0	0	Mais Agl
6	8	18	0	0	Bateria
6	8	19	0	0	ChocLure
6	8	20	0	0	DynePend
6	8	21	0	0	PedraChave
6	8	22	0	0	Preto
6	8	23	0	0	HarpLunar
6	8	24	0	0	Cartão 61
6	8	25	0	0	Cartão 62
6	8	26	0	0	Cartão 64
6	8	27	0	0	Cartão 65
6	8	28	0	0	Cartão 66
6	8	29	0	0	Cartão 68
6	8	30	0	0	Prancha
6	8	31	0	0	Mapa
6	9	0	0	0	Nada_.
6	9	1	0	0	Restaura 500 PV de um aliado
6	9	2	0	0	Restaura 1000 PV deum aliado
6	9	3	0	0	Restaura 200 PV de um aliado
6	9	4	0	0	Restaura todo PV deum aliado
6	9	5	0	0	Restaura 500 PV de todos os aliados
6	9	6	0	0	Restaura 1000 PV detodos os aliados
6	9	7	0	0	Restaura todo PV detodos os aliados
6	9	8	0	0	Restaura 5 MP de   uma magia
6	9	9	0	0	Restaura todo MP deuma magia
6	9	10	0	0	Revive um aliado
6	9	11	0	0	Escapa da batalha
6	9	12	0	0	PV máximo aumenta  temporariamente 250
6	9	13	0	0	Força máxima mais 1
6	9	14	0	0	Vitalidade máxima  mais 1
6	9	15	0	0	Inteligencia máximamais 1
6	9	16	0	0	Espírito máximo    mais 1
6	9	17	0	0	Agilidade máxima   mais 1
6	9	18	0	0	Fornece energia
6	9	19	0	0	Precisa disso para pegar Chocobos
6	9	20	0	0	Pingente de Dyne
6	9	21	0	0	Entra no Templo dosAnciãos
6	9	22	0	0	Invoca Meteoro     _.Não faça isso
6	9	23	0	0	Desperta a FlorestaAdormecida
6	9	24	0	0	Acessa o piso 61   
6	9	25	0	0	Acessa o piso 62   
6	9	26	0	0	Acessa o piso 64   
6	9	27	0	0	Acessa o piso 65   
6	9	28	0	0	Acessa o piso 66   
6	9	29	0	0	Acessa o piso 68   
6	9	30	0	0	P.Diabo
6	9	31	0	0	Mapa da Grande     Geleira
6	10	0	0	0	Lugia209
6	10	1	0	0	Cloud
6	10	2	0	0	Barret
6	10	3	0	0	Tifa
6	10	4	0	0	Aeris
6	10	5	0	0	RedXlll
6	10	6	0	0	CaitSith
6	10	7	0	0	Cid
6	10	8	0	0	Guarda
6	10	9	0	0	Scorpião
6	10	10	0	0	B.Aéreo
6	10	11	0	0	Reno
6	10	12	0	0	Cobaia
6	10	13	0	0	General
6	10	14	0	0	Lugia209
6	10	15	0	0	Aps
6	10	16	0	0	Amostra
6	10	17	0	0	H.Gunner
6	10	18	0	0	Rufus
6	10	19	0	0	N.Negro
6	10	20	0	0	B.Motor
6	10	21	0	0	M.doMar
6	10	22	0	0	Jenova
6	10	23	0	0	Dyne
6	10	24	0	0	Rude
6	10	25	0	0	R.Mortos
6	10	26	0	0	Gi
6	10	27	0	0	Palmer
6	10	28	0	0	V.Dragão
6	10	29	0	0	D.Tempo
6	10	30	0	0	Schizo
6	10	31	0	0	Sephirot
6	10	32	0	0	Sephirot
6	10	33	0	0	AnjoAsa
6	10	34	0	0	Zolom
6	10	35	0	0	B.Float
6	10	36	0	0	Goblin
6	10	37	0	0	Gárgula
6	10	38	0	0	Tonberry
6	10	39	0	0	Gremlin
6	10	40	0	0	Agulha
6	10	41	0	0	Zolkartr
6	10	42	0	0	Launcher
6	10	43	0	0	M.Piloto
6	10	44	0	0	Réptil
6	10	45	0	0	Miragem
6	10	46	0	0	Ceasar
6	10	47	0	0	Ninja
6	10	48	0	0	Cactuar
6	10	49	0	0	HedgePie
6	10	50	0	0	RazrWeed
6	10	51	0	0	Jayjujay
6	10	52	0	0	Aviso
6	10	53	0	0	Mu
6	10	54	0	0	Jemnezmy
6	10	55	0	0	Coringa
6	10	56	0	0	C.Vagem
6	10	57	0	0	Gritador
6	10	58	0	0	SneakStp
6	10	59	0	0	BatryCap
6	10	60	0	0	Ghroflgo
6	10	61	0	0	Líbero
6	10	62	0	0	Bomba
6	10	63	0	0	Alemange
6	10	64	0	0	Espectro
6	10	65	0	0	Cuahl
6	10	66	0	0	Zemzelet
6	10	67	0	0	ElfaDunk
6	10	68	0	0	T.Touro
6	10	69	0	0	Morcego
6	10	70	0	0	Malboro
6	10	71	0	0	Diablo
6	10	72	0	0	Chrstofr
6	10	73	0	0	Ironite
6	10	74	0	0	Inferno
6	10	75	0	0	Ochu
6	10	76	0	0	8-Olhos
6	10	77	0	0	D.Guarra
6	10	78	0	0	Bndrsnch
6	10	79	0	0	Bad Rap
6	10	80	0	0	Bandido
6	10	81	0	0	Bgndrana
6	10	82	0	0	D.Face
6	10	83	0	0	G.Chifre
6	10	84	0	0	Estranho
6	10	85	0	0	Grangaln
6	10	86	0	0	X-Canon
6	10	87	0	0	Camaleão
6	10	88	0	0	Kimara
6	10	89	0	0	A.Dragão
6	10	90	0	0	Sahagin
6	10	91	0	0	D.Espada
6	10	92	0	0	DverNest
6	10	93	0	0	Eligor
6	10	94	0	0	Epiolnis
6	10	95	0	0	Combate
6	10	96	0	0	P.Diabo
6	10	97	0	0	Caçador
6	10	98	0	0	Rilfsak
6	10	99	0	0	Espiral
7	0	0	64	50	Barret:Vamos,\\novato.
7	0	1	64	76	Guarda:Intruso!
7	0	2	64	76	Guarda:Intruso!
7	0	3	64	56	Biggs:Uau!\\Você era um\\SOLDIER, eitaa!\\\\Não é todo dia que\\se vê um com os\\AVALANCHE.
7	0	4	64	57	Jessie: SOLDIER?\\Eles não são os\\inimigos?\\\\O que ele está\\fazendo com os\\AVALANCHE?
7	0	5	64	56	Calma aí, Jessie.\\Ele ERA um SOLDIER.Agora ele é um de\\nós.\\Ainda não sabemos\\seu nome_.
7	0	6	64	49	Cloud:_.Cloud.
7	0	7	64	56	Cloud, eh?\\Eu sou_.
7	0	8	64	49	Não ligo para seus\\nomes. Quando este\\trabalho acabar_.\\Darei o fora daqui.
7	0	9	64	50	Que diabos é isso!?Pensei ter dito\\para vocês não\\andarem em grupo!
7	0	10	64	50	Ex-SOLDIER, hã?\\Não confio em\\você!\\\\(Segure o botão\"B\"\\enquanto aperta o\\botão direcional\\para correr)
7	0	11	64	58	Wedge:Eu vou\\proteger a rota de\\fuga. Concentre-se\\na missão, Cloud.\\Nossa, vamos mesmo\\detonar essa enormefornalha?\\Vai ser demais!
7	0	12	64	50	Yo! Essa é sua\\primeira vez em um\\reator?
7	0	13	64	49	Não.\\Eu trabalhei para\\Shinra, sabe.
7	0	14	64	50	O planeta está\\cheio da energia deMako.\\\\As pessoas aqui\\usam todos os dias.Isso é o sangue do\\planeta.\\Mas Shinra continuachupando o sangue\\com essas máquinas.
7	0	15	64	49	Eu não estou aqui\\para uma palestra.\\Vamos depressa.
7	0	16	64	50	É isso aí!\\Você vai vir comigode agora em diante.
7	0	17	0	0	Barret juntou-se a\\você.
7	0	18	64	57	Biggs e eu temos o\\código dessa porta.
7	0	19	64	56	Código decifrado.
7	0	20	64	56	Imagine quantos de\\nosso povo arriscoua vida apenas por\\este código_.
7	0	21	64	57	Código decifrado.
7	0	22	64	50	Pouco a pouco os\\reatores drenam a\\vida. Isso sempre\\foi assim.
7	0	23	64	49	Não é problema meu.
7	0	24	64	50	O planeta está\\morrendo, Cloud!
7	0	25	64	49	A única coisa que\\me interessa é\\terminar logo\\antes que os\\seguranças e os\\GuardasRobô\\apareçam.
7	0	26	64	50	Quando este lugar\\explodir, ele não\\será nada além de\\uma pilha de lixo.\\Cloud, você arma a\\bomba.
7	0	27	64	49	Não deveria ser\\você?
7	0	28	64	50	Vá logo! Preciso\\ficar de olho pra\\ver se você não\\faz nada errado.
7	0	29	0	0	(Cuidado!)\\(Isso não é apenas\\um reator!)
7	0	30	64	50	_.O que há de \\errado?
7	0	31	64	49	Hã?
7	0	32	64	50	O que foi, Cloud?\\Vamos, rápido!!!
7	0	33	64	49	Ooh, desculpe.
7	0	34	64	50	Atenção, lá vem\\eles!
7	0	35	64	49	Vamos, vamos dá o\\fora daqui!
7	0	36	64	50	Vamos terminar\\isto!
7	0	37	64	50	Conseguimos, vamos\\sair daqui!
7	0	38	64	49	Tá tudo bem? 
7	0	39	64	57	Minha perna ficou\\presa.
7	0	40	64	49	Eu te ajudo.
7	0	41	64	57	Obrigada!
7	0	42	64	57	Certo, seja\\cuidadoso.
7	0	43	64	56	Isso deve manter o\\planeta vivo.\\Pelo menos um\\pouco mais.
7	0	44	64	58	Isso.
7	0	45	64	56	Vamos lá!
